Country Name,country_code,Region,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Ethiopia,ETH,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.048237691,0.04696636,0.029558418,0.036400784,0.040956131,0.045049857,0.048740284,0.050413985,0.05167361400000001,0.049422619,0.053756289000000006,0.064554538,0.065153465,0.069557428,0.071794656,0.066145963,0.068799271,0.073877268,0.078271761,0.076612691,0.073824767,0.08364772599999999,0.09145126199999999,0.105676114,0.125797367,0.127832027,0.144493245,0.14868431099999999,0.157840173,0.163813429
Finland,FIN,Europe & Central Asia,CO2 emissions (metric tons per capita),10.94169357,10.99578359,10.36891768,10.55177326,11.77792413,10.98126587,12.20979777,11.79415293,11.11284025,10.93994472,10.64485611,11.77523242,12.1985969,13.75595751,12.94525129,10.57167065,12.72627915,12.30921631,10.663607199999998,10.14821304,11.65875348,10.22962444,9.126387978,9.22784648,8.451871908,7.814537356000001,8.316193077000001,7.810154155,8.082639791,7.372854761
Fiji,FJI,East Asia & Pacific,CO2 emissions (metric tons per capita),0.9470541809999999,0.924669363,0.9671309790000001,0.927198985,0.91430721,0.915623372,0.9816557859999999,0.946090502,0.912331219,0.930172566,0.998753408,1.277762147,1.079414216,1.28664166,1.7973648780000002,1.570095596,1.66693039,1.50684357,1.147445607,1.136315747,1.349125821,1.285539092,1.19066194,1.3054498429999999,1.488838858,1.5887049930000001,1.742308032,1.880427571,1.844955795,1.831553275
France,FRA,Europe & Central Asia,CO2 emissions (metric tons per capita),6.117208209,6.500247467,6.263082142999999,5.911675954,5.805094458999999,5.915833662000001,6.157003248,5.988008872999999,6.332173622999999,6.197031415,6.125507901000001,6.1399245,6.0030481710000005,6.052063904,6.024888047,6.025069386,5.8400181060000005,5.6677814920000005,5.561011371,5.312096451,5.348198409,5.128951791,5.154142128,5.12979914,4.616052853999999,4.677807228,4.70474678,4.749542598000001,4.575874163,4.4687700889999995
Faroe Islands,FRO,Europe & Central Asia,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,CO2 emissions (metric tons per capita),0.0,0.0,1.084962421,1.0587001090000001,1.037442233,1.115915748,1.10792071,1.106266075,1.201412121,1.206283811,1.210371957,1.3996454230000002,1.308081144,1.496697877,1.500600207,1.507513981,1.3286009890000001,1.34045691,1.1588716190000001,1.262491335,1.068832829,1.160003067,1.24394767,1.321727314,1.303004361,1.3775876230000001,1.5424397930000002,1.6149146980000002,1.50923297,1.581569507
Gabon,GAB,Sub-Saharan Africa,CO2 emissions (metric tons per capita),4.318093972,4.673160584,4.518374223,4.515575823,4.369819116,4.802060185,5.2203884469999995,4.871501018,5.46125373,5.028947724,4.949693046,4.952273753,4.62621577,4.878987517,4.498488798,4.357987805,3.803812803,3.3546906639999996,3.4704432689999996,3.3143711839999996,3.546479337,3.431022623,3.200590683,3.186448492,3.163816156,3.142183759,3.197399088,2.581348773,2.415920485,2.416484011
United Kingdom,GBR,Europe & Central Asia,CO2 emissions (metric tons per capita),9.812990193,9.93784978,9.688886854,9.379643108,9.248649611,9.079951871,9.377833976,8.988638193,8.993429855,8.908112348,9.014558285,9.222987414,8.940301425,9.104141448,9.053158584,8.955450043999999,8.908600278,8.650989769,8.337891639,7.490653987999999,7.6862823339999995,7.043919991,7.343460282000001,7.075818333,6.43320778,6.159448332999999,5.804004752000001,5.555651514,5.427748177000001,5.220514488
Georgia,GEO,Europe & Central Asia,CO2 emissions (metric tons per capita),6.974177426000001,5.2751297589999995,4.118190212,3.276251756,2.158775007,1.756223321,1.41594528,1.2689908970000001,1.175886457,1.08727237,1.169940333,0.8768492609999999,0.743996199,0.7996485809999999,0.8580871240000001,1.086491596,1.211231833,1.4584895530000002,1.25764955,1.473356725,1.4049191109999999,1.7356854480000001,1.9281960340000002,2.108848922,2.2772405190000002,2.469615623,2.588862958,2.609975618,2.568059536,2.7176242260000003
Ghana,GHA,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.18885454899999998,0.168339541,0.19676305600000002,0.198053537,0.208916042,0.218054975,0.234216124,0.24010305,0.332295428,0.349769877,0.297735601,0.314320105,0.366979247,0.344091272,0.31402298,0.322718935,0.380266256,0.39714428399999996,0.367512374,0.414133624,0.45158086700000005,0.46282231100000004,0.561999712,0.587425248,0.554280565,0.566623028,0.564217035,0.584105258,0.6275382979999999,0.6588235410000001
Gibraltar,GIB,Europe & Central Asia,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,GIN,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.157423742,0.156084161,0.156342316,0.156585939,0.15816709199999998,0.159567934,0.16479581,0.168361791,0.173010997,0.177535105,0.180809115,0.18652544899999998,0.18984222899999997,0.194216978,0.198303128,0.20088731199999998,0.20413817899999998,0.208023423,0.206391015,0.21275591,0.24528638100000003,0.251428453,0.23281943,0.20013181800000002,0.20087938600000002,0.22218147600000002,0.24023646899999998,0.276776092,0.302071193,0.30928854100000003
"Gambia, The",GMB,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.198829002,0.201476622,0.19465174899999999,0.19795241800000002,0.19191770600000002,0.194935747,0.188988662,0.191583328,0.193841651,0.203583381,0.182134433,0.227929445,0.213635204,0.20690726199999998,0.21382884100000002,0.21376588300000002,0.226209665,0.250023476,0.25454511399999996,0.281564377,0.24537153899999997,0.243487777,0.241467286,0.22406589899999999,0.25691229,0.25409182399999997,0.246610947,0.24391346600000002,0.241218342,0.247050718
Guinea-Bissau,GNB,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.17431159699999998,0.17042230600000002,0.176409537,0.17250946600000003,0.16880090399999997,0.165312026,0.162040267,0.176599662,0.147266219,0.16140911900000002,0.12486421,0.12223892800000001,0.119573939,0.148056138,0.152265871,0.156141834,0.159700111,0.162942027,0.152045425,0.154994881,0.157624801,0.153551253,0.155765084,0.151675192,0.159533648,0.16117826,0.17391948399999999,0.16957070300000002,0.170730038,0.171792958
Equatorial Guinea,GNQ,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.143133868,0.161721082,2.01221189,2.075061009,2.149868816,2.214313321,2.306898985,3.075724333,3.527330545,5.552069994,3.662278531,5.382625517999999,7.032327616,7.29608142,8.647755711,11.10033354,11.94400452,10.39326453,11.36100912,10.76987412,10.54427516,10.12300595,9.522968776,8.528333301,7.048195802,5.622232352999999,5.480664895,4.595850574,4.912274137,3.945480032
Greece,GRC,Europe & Central Asia,CO2 emissions (metric tons per capita),7.4160579129999995,7.346951195,7.51798648,7.465286989,7.5839999570000005,7.842151122000001,7.800128195,7.856482991,8.127412607,8.121394968999999,8.741595261,8.894202353999999,8.860741473,9.17087841,9.113529104,9.278882623,9.137630592,9.441123453,9.064040878,8.529742762,7.874949777,7.61375705,7.251237354,6.609996229,6.385178661,6.28506954,6.203617147,6.211250289,6.0580184,5.59618907
Grenada,GRD,Latin America & Caribbean,CO2 emissions (metric tons per capita),1.141931733,1.244013187,1.749673223,1.5269662240000001,1.6105490969999998,1.695151866,1.881132244,1.969143521,2.156376503,2.147829228,2.042066571,2.227775518,2.315797548,2.403776814,2.20420528,2.388732825,2.477653381,2.662027145,2.749935914,7.656895482,2.7300026510000004,2.903002289,3.81565719,2.958251607,2.295684114,2.4634363180000003,2.539383122,2.615581576,2.871268408,2.946376075
Greenland,GRL,Europe & Central Asia,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,GTM,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.434248626,0.433481836,0.5060742,0.521928185,0.5409701720000001,0.617296792,0.587456968,0.607135726,0.75048331,0.7249530059999999,0.81278639,0.8263442940000001,0.861904487,0.8489501740000001,0.847650879,0.890464915,0.871846874,0.920826905,0.818091212,0.846417112,0.802261619,0.808455576,0.8219488090000001,0.864132971,0.911388463,1.0496280820000001,1.105025419,1.029997461,1.120698338,1.1629709240000001
Guam,GUM,East Asia & Pacific,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,GUY,Latin America & Caribbean,CO2 emissions (metric tons per capita),1.574048911,1.531276319,1.442700736,1.445353057,1.857962092,2.009725495,2.076758574,2.2692041290000002,2.321638466,2.321002673,2.22306145,2.200733757,2.175112689,2.1740822619999998,2.239395333,1.983499455,1.782041634,2.156797884,2.142431558,2.179966238,2.348451477,2.433416853,2.647645978,2.6077302330000003,2.698556721,2.7103342230000003,3.215088122,3.186200564,3.324745367,3.640892855
"Hong Kong SAR, China",HKG,East Asia & Pacific,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,HND,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.494419916,0.48052463100000004,0.5205277660000001,0.537592948,0.585694388,0.6778758490000001,0.663850804,0.668243103,0.752362587,0.742519313,0.758991925,0.859015935,0.878880862,0.947043924,1.038040468,0.9344438409999999,1.043973254,1.093677158,1.076312315,0.990089255,0.983472529,1.038833066,1.06935877,1.064951336,1.0563247820000001,1.0896636579999999,1.021487509,0.98207493,1.048237401,1.048622992
Croatia,HRV,Europe & Central Asia,CO2 emissions (metric tons per capita),4.257574464,3.1435126560000004,3.286844013,3.377920874,3.1964581439999997,3.346298617,3.348623038,3.764123733,4.088580768,4.104066904,4.037327826,4.465488057,4.713895971,5.021612128,4.901733118,4.9766308939999995,5.012573327,5.308317229,5.042108344,4.717571565,4.530399209,4.445615774,4.079616457,3.9970026539999997,3.8316444689999996,3.948992432,4.043744105,4.221085948,4.019234668999999,4.0637078330000005
Haiti,HTI,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.144929287,0.139302715,0.12295937,0.09248481800000001,0.024992377000000003,0.11621137,0.134393061,0.158142712,0.160250921,0.165883927,0.173680812,0.185856117,0.20904376300000002,0.203368312,0.18458989899999997,0.184877283,0.184059902,0.21589546199999998,0.21043748899999998,0.203101721,0.247253132,0.267318268,0.236076333,0.25479123800000003,0.286282868,0.30666988,0.309963776,0.303213317,0.295778642,0.294768414
Hungary,HUN,Europe & Central Asia,CO2 emissions (metric tons per capita),6.4989471739999995,6.222646384,5.593412348999999,5.636482777,5.586195195,5.56009242,5.668572483999999,5.538125216,5.5860915570000005,5.65663788,5.350127818,5.524375965,5.473190665,5.74457771,5.575263132999999,5.543733303,5.506698601,5.355128938,5.280833386,4.773188743,4.787989093999999,4.704300453,4.377864468,4.120050589,4.11798843,4.407180501,4.50885432,4.744601547,4.746529359,4.74663103
Indonesia,IDN,East Asia & Pacific,CO2 emissions (metric tons per capita),0.818737765,0.879778596,0.913551696,0.969813213,1.027138052,1.135810516,1.184184804,1.287603307,1.276949883,1.339691637,1.3268636409999999,1.4086817880000002,1.40616085,1.5155499680000002,1.5282664419999998,1.5120014069999999,1.589363176,1.635120972,1.5974026669999999,1.6389199509999999,1.718201745,1.939122786,1.938042616,1.7789140159999999,1.8967336380000002,1.8907958409999999,1.844764783,1.954725536,2.15559759,2.2903971480000003
Isle of Man,IMN,Europe & Central Asia,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,IND,South Asia,CO2 emissions (metric tons per capita),0.645361649,0.681306247,0.6887552690000001,0.702336947,0.7253581579999999,0.765476409,0.787965578,0.818533297,0.8202878509999999,0.8682846879999999,0.887641212,0.8870138759999999,0.901339542,0.910255466,0.961090201,0.99029291,1.042663453,1.129757683,1.18632121,1.285083612,1.3448961469999998,1.4050683330000002,1.508508252,1.539947839,1.657231271,1.6471519140000002,1.657396308,1.7333608440000001,1.8126965,1.797620119
Ireland,IRL,Europe & Central Asia,CO2 emissions (metric tons per capita),8.810537585,8.904331489,8.855028763,8.850025208,9.141078424,9.268903783999999,9.572482275,9.789963505,10.34827522,10.6450807,11.17688705,11.5926495,11.17258201,11.032095199999999,10.97963685,11.21417451,11.05861518,10.5388979,10.19702642,8.943031474,8.813296615,8.008586809,8.072558903,7.723057986000001,7.628162753,7.881824817,8.163462657,7.858737173,7.737323783,7.245143221
"Iran, Islamic Rep.",IRN,Middle East & North Africa,CO2 emissions (metric tons per capita),3.521081033,3.798607899,3.974966067,3.9637490339999997,4.401507243,4.419079656,4.491698593,4.631249508,4.548720471,4.990056076,5.187936248,5.32843848,5.49708091,5.721566758,6.057320614,6.461795522,6.862471364,7.207252776,7.25243453,7.436286869,7.336652683,7.396667663,7.40165311,7.631864942999999,7.81441898,7.633623871,7.6317190020000005,7.764841864,7.792523264,7.598364845
Iraq,IRQ,Middle East & North Africa,CO2 emissions (metric tons per capita),3.6861808060000003,2.546192431,3.6592377000000003,4.724853017,5.226377052,4.96641528,4.757717976,5.546284281,4.150250087,3.188746842,3.729318782,4.029629987,3.656356845,3.1694901160000004,3.348428329,3.1620650410000004,3.022428749,2.746205329,3.105080315,3.2512852139999997,3.649723858,3.6790521989999996,4.045153699,4.195185035,3.895158431,3.743646439,3.884936915,4.129653375,4.244982955,4.440624129
Iceland,ISL,Europe & Central Asia,CO2 emissions (metric tons per capita),7.65228038,7.408930282,7.431327258,7.507820647000001,7.856522605,7.477530022000001,8.441297654,7.929833878999999,7.84536959,7.642917142999999,7.930157714,7.579798434,7.790681127,7.702377441,7.94319225,7.717349417,7.669973612000001,7.638831305,6.868002252,6.6248242379999995,6.162727567,5.9245048360000006,5.799523611000001,6.269999047000001,6.261721492,6.227045154,4.859303764,4.8631332469999995,4.819673475,4.548442258
Israel,ISR,Middle East & North Africa,CO2 emissions (metric tons per capita),7.255364807,6.975146494,7.195002927999999,7.698156244,8.031116873,8.436429216,8.56113844,8.733721727,8.625020935,8.649795917999999,9.063444109,8.999844696,9.296803932000001,9.406998865,9.275958268,8.803624525,9.120036553,9.275636617,9.127353202,8.780859697999999,9.250222551,8.990702786,9.615068271,8.313170792000001,7.877600352999999,7.8925071760000005,7.6035576129999995,7.5298682029999995,6.87621041,6.919593718
Italy,ITA,Europe & Central Asia,CO2 emissions (metric tons per capita),7.145018163,7.119107279,7.082581542000001,6.984291423999999,6.901240952999999,7.32562417,7.248469279,7.303872086,7.492433586000001,7.607835904,7.662168039,7.662604587000001,7.77212967,8.064459636,8.18925745,8.173783064,8.025766415,7.860767964,7.564248487,6.71897022,6.836836177,6.680594198,6.327708948,5.751905744,5.38747546,5.563259469,5.498165145,5.437857589,5.37687093,5.311315442
Jamaica,JAM,Latin America & Caribbean,CO2 emissions (metric tons per capita),3.0869031419999997,3.037720619,3.3115986810000004,3.3486504580000003,3.3399201769999998,3.4258131869999997,3.5331394019999998,3.560490016,3.725745283,3.790818243,3.78950826,3.768638497,3.806386039,3.9085596910000002,3.878874772,3.854014752,4.378426925,4.342126485,3.458106721,2.8184742089999997,2.661482239,2.664607715,2.448869311,2.5885801969999997,2.500750419,2.452418296,2.6047384119999997,2.471884805,2.933707295,2.8457300119999998
Jordan,JOR,Middle East & North Africa,CO2 emissions (metric tons per capita),2.784720103,2.600722831,2.9992455380000003,2.903684085,2.9453397989999996,2.96371067,2.9305821780000003,2.963781232,2.9571346939999996,2.907534828,3.1761866039999997,3.1146211239999997,3.172535294,3.18547751,3.329605285,3.44627904,3.3664093889999998,3.3715463480000003,3.051945799,2.997131378,2.7817787939999996,2.7091719860000003,2.98147233,2.79375767,2.8647280139999998,2.731322514,2.5977869719999997,2.672228405,2.486623181,2.4382041119999998
Japan,JPN,East Asia & Pacific,CO2 emissions (metric tons per capita),8.831775701,8.905650027,8.961703838,8.873018289,9.273035197999999,9.332839199,9.420310599,9.302379082,8.942325948999999,9.202485962999999,9.323415561000001,9.204791229,9.467613288999999,9.51275428,9.469634517000001,9.49198928,9.303737228,9.570784183999999,9.044142107,8.598248928,9.030061533,9.493010565,9.822297325,9.908431318,9.562839774,9.276629423,9.189697811,9.098304984,8.801681435,8.540980205
Kazakhstan,KAZ,Europe & Central Asia,CO2 emissions (metric tons per capita),14.51247859,14.97534208,15.44123931,13.38406629,12.33574177,11.07974884,9.846435028,8.623745101,9.012954131,8.215898128,8.072629613,7.903981166,8.820274326,9.802120407,10.52622175,11.17116807,12.1047148,12.81242182,15.34074602,13.27361979,14.07314044,14.82436446,14.56638251,15.26278838,12.10241477,10.87226272,11.36053552,11.89614517,11.8513159,11.45693783
Kenya,KEN,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.258803383,0.24019528199999998,0.234935687,0.224209954,0.217806655,0.229398295,0.24379617399999998,0.225730104,0.236690397,0.240845592,0.260288294,0.23166914800000002,0.219840481,0.188299589,0.208781937,0.22716786600000002,0.247018262,0.24208174100000002,0.24904513,0.286295484,0.300732682,0.301772158,0.273997499,0.309754058,0.324410689,0.35945271799999995,0.389590299,0.377928444,0.340321563,0.423783898
Kyrgyz Republic,KGZ,Europe & Central Asia,CO2 emissions (metric tons per capita),5.18309346,4.574782687,3.056207645,2.238359865,1.4506876919999998,1.008683449,1.246651111,1.211566306,1.2665128959999998,0.9895876370000001,0.95337253,0.802814908,0.995852243,1.108401275,1.089192302,1.0266145340000001,1.019469602,1.2280767959999999,1.411999216,1.255735372,1.165586722,1.38178651,1.794121918,1.639974843,1.663953395,1.724051177,1.595525916,1.521409491,1.779275005,1.5566432559999999
Cambodia,KHM,East Asia & Pacific,CO2 emissions (metric tons per capita),0.140380634,0.139945989,0.14027578599999999,0.138405153,0.143440027,0.13794857300000002,0.139307228,0.145150804,0.16206184,0.16068698,0.161247317,0.173311469,0.17487333300000002,0.185125113,0.182145538,0.200401487,0.21962196399999998,0.267544785,0.292426404,0.337032292,0.35913403,0.368602225,0.383614744,0.381996121,0.455006519,0.543119905,0.70213092,0.792658643,0.897242084,0.98140655
Kiribati,KIR,East Asia & Pacific,CO2 emissions (metric tons per capita),0.276265989,0.271399881,0.267497693,0.396243611,0.39129754299999997,0.38602089700000003,0.380208861,0.374120816,0.367836386,0.361580831,0.35542918100000004,0.34947113399999996,0.458148155,0.450247626,0.552498406,0.758240452,0.74198917,0.621561971,0.607533401,0.5944831829999999,0.48576703299999996,0.47739533799999995,0.564127142,0.556137428,0.548511237,0.540896253,0.622061871,0.788415579,0.776920319,0.765254095
St. Kitts and Nevis,KNA,Latin America & Caribbean,CO2 emissions (metric tons per capita),2.7322404369999997,2.7240533910000004,3.686318842,3.402931382,3.604209717,3.564892934,3.5317385569999997,3.7333457780000003,4.164256796,4.12635826,4.310051494,4.708309044,5.092100695,5.027432385,5.181011477,4.6956373010000005,4.859189237,5.233519647,5.189090456000001,14.40358831,4.896859779,5.6632013510000005,6.816222682,4.570020747,4.529699153,4.687133713,4.648550129,4.612191457,4.767534994,4.731801491000001
"Korea, Rep.",KOR,East Asia & Pacific,CO2 emissions (metric tons per capita),5.77756339,6.346819075,6.790030585,7.41266563,7.936106147,8.547004567,9.005884083,9.39295698,7.919587271,8.620949108,9.714493739,9.954155953999999,9.717757697,9.723895501,10.10575182,9.982450603,10.07157738,10.34618659,10.49685145,10.68065582,11.60791602,11.98478721,11.9586009,11.89000868,11.58874374,11.91474367,12.02472517,12.20028602,12.22524582,11.79932538
Kuwait,KWT,Middle East & North Africa,CO2 emissions (metric tons per capita),13.90221204,3.8497570760000004,0.0,0.0,0.0,22.57291362,21.90111245,21.80958768,23.0077641,23.43667537,24.37017236,25.28915647,26.01321211,26.88716685,28.13454038,30.79469952,30.51404573,28.19459481,28.55410798,27.525300599999998,26.97965604,26.29058751,25.47440065,24.77326637,23.1838022,23.20895692,23.13702198,22.36876769,22.08921039,22.022416399999997
Lao PDR,LAO,East Asia & Pacific,CO2 emissions (metric tons per capita),0.119761295,0.125592741,0.13332308199999998,0.132036175,0.13513978599999998,0.13824475,0.157537917,0.164346412,0.165221754,0.168088447,0.16905532399999998,0.184857098,0.202066285,0.20621736,0.21369789999999997,0.21906661800000002,0.280530097,0.29100329199999997,0.33903181600000004,0.413100752,0.460861368,0.47892387700000005,0.50740729,0.635958995,0.6536378110000001,1.317280722,2.2933608530000003,2.7398122110000003,2.741627996,2.609681834
Lebanon,LBN,Middle East & North Africa,CO2 emissions (metric tons per capita),2.004971759,2.40955608,2.282085983,3.182251845,3.31143438,3.7694363330000002,3.9106391260000004,4.409001141,4.402311728,4.546713479,4.077783393,4.23202311,4.026584099,3.967297222,3.9130059,3.67756536,3.409835694,3.154794472,3.914165316,4.550151946000001,4.21153464,4.071493797,4.2382827480000005,3.930312343,4.016900628999999,4.134596535,4.141917722,4.299515468,4.051370164,4.076894274
Liberia,LBR,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.216771672,0.18136001399999999,0.19983893,0.21247523,0.211428091,0.205413426,0.20365844600000002,0.19344771100000002,0.194639702,0.14816417199999998,0.15095945300000002,0.152339529,0.148773753,0.155993308,0.17859113399999998,0.20819648300000002,0.207256313,0.18486898899999998,0.149673095,0.143841627,0.187595232,0.211577212,0.22970929199999998,0.216555329,0.2798481,0.28173870100000004,0.30740465100000003,0.272211611,0.23448965,0.23899343
Libya,LBY,Middle East & North Africa,CO2 emissions (metric tons per capita),6.4462863189999995,6.34208763,5.663424854,6.430943902,7.9590168310000005,8.785975417000001,9.020738565,8.245395474,8.062694279,8.19193464,8.346564592,8.166078752,8.24248791,8.703781959,8.486622726,9.13838937,8.989490546,8.266404753,8.792257212,9.19467249,9.608454155,6.714752633,9.168355709,9.273220725,9.116574105,7.997426401,7.847927464,8.382057693,8.477868962999999,8.380729344
St. Lucia,LCA,Latin America & Caribbean,CO2 emissions (metric tons per capita),1.376622059,1.428561225,2.116282679,2.0222869969999997,2.1367521369999998,2.3149566630000002,2.284378212,2.3191094619999997,2.5486364790000002,2.516323844,2.488244639,2.6551357909999997,2.6977515,2.803214278,2.7808503719999997,2.692646612,2.902441614,2.8632100719999998,2.8821665039999997,7.9548028120000005,3.044367182,3.361095454,4.245587419,2.873158449,2.860235383,2.791253329,2.8328926080000003,2.928904818,2.913848872,2.95412906
Liechtenstein,LIE,Europe & Central Asia,CO2 emissions (metric tons per capita),6.946856547,7.200164575,7.106118029,7.3365124889999995,6.575702777999999,6.475845098,6.697710021000001,6.911718505,7.119420541,7.01968564,6.6297010610000005,6.260620696,6.49254829,6.7306568,6.677505637,6.624805697,6.576125922999999,5.6790755310000005,6.202599418999999,5.8785654460000005,5.278364196,4.958814489,5.189130073,5.143475842,4.298879508,4.270652514,3.983534881,4.232244318,3.6921778730000003,3.9452921080000003
Sri Lanka,LKA,South Asia,CO2 emissions (metric tons per capita),0.22163518399999999,0.227535412,0.295994317,0.28396368899999996,0.318881886,0.319027927,0.455156967,0.451521115,0.46378604,0.509020568,0.582076331,0.573718096,0.597508967,0.6455460160000001,0.6638416629999999,0.715272864,0.629570172,0.6849092840000001,0.641013344,0.610728505,0.645058173,0.755938089,0.8249694190000001,0.703424802,0.847049783,0.9709108540000001,1.034287615,1.089349031,1.00092296,1.090675627
Lesotho,LSO,Sub-Saharan Africa,CO2 emissions (metric tons per capita),0.199558975,0.200856913,0.196377233,0.197559373,0.193410816,0.194880644,0.19128426199999998,0.19308413300000002,0.19524170899999999,0.193094925,0.19185312899999998,0.19648893899999997,0.201987158,0.20313572,0.214361955,0.21541845399999998,0.216087681,0.221447602,0.23148964,0.26631357699999997,0.275609793,0.28446051699999997,0.307694142,0.30071067,0.298515066,0.31568552899999996,0.332523549,0.334682897,0.346246108,0.36230740899999997
Lithuania,LTU,Europe & Central Asia,CO2 emissions (metric tons per capita),8.713199442,9.257224496000001,5.3998336270000005,4.274139042,4.049608108999999,3.786060574,3.951007507,3.8935570860000004,4.144442995,3.475928697,3.0032552889999997,3.212499186,3.258722606,3.288228155,3.5267205639999997,3.861517472,3.981762324,4.088145504,4.083507545,3.695956383,4.068083042,3.913325743,3.992940664,3.830693465,3.7034926589999997,3.8107892139999997,3.904845812,3.9669029719999997,4.158422562,4.1980760219999995
Luxembourg,LUX,Europe & Central Asia,CO2 emissions (metric tons per capita),29.56658374,30.36175711,29.17065086,29.3100195,26.828814299999998,21.19302539,21.09964391,19.64477292,17.824346600000002,18.39828097,19.61952785,20.65568201,22.009300600000003,22.67342686,25.45323535,25.60420297,24.79704354,23.14617017,22.55192972,20.97299341,21.7574405,21.02838372,20.13387346,18.68006408,17.34616222,16.02867977,15.20582045,15.09216281,15.33020757,15.30642656
Latvia,LVA,Europe & Central Asia,CO2 emissions (metric tons per capita),7.0517969129999996,6.489143324,5.343608975,4.587853891,4.054361771,3.621648768,3.666742362,3.506174443,3.373417388,3.158358858,2.927076514,3.149107682,3.1815798660000003,3.317373005,3.367030096,3.443810739,3.696429298,3.876699912,3.724758973,3.4365721939999996,4.061872255,3.835493313,3.721147063,3.701592882,3.6513521589999995,3.7015930360000002,3.648821173,3.665855177,4.042188179,3.955435862
"Macao SAR, China",MAC,East Asia & Pacific,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
St. Martin (French part),MAF,Latin America & Caribbean,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morocco,MAR,Middle East & North Africa,CO2 emissions (metric tons per capita),0.866674748,0.91526633,0.967663773,0.978008048,1.042337759,1.066523229,1.040043425,1.077299946,1.089630485,1.131591273,1.141917571,1.245265322,1.272120189,1.2507183659999999,1.36110692,1.430937324,1.4608165659999999,1.487308731,1.5420077580000002,1.5268209830000001,1.600327236,1.7064315030000001,1.7471927090000001,1.708106064,1.716465376,1.742749914,1.71723308,1.785209569,1.802987555,1.959872285
Monaco,MCO,Europe & Central Asia,CO2 emissions (metric tons per capita),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
